onset	duration	trial_type	value	sample
1399.593	0.0	sequence Face onset	21	1399593
1399.727	0.0	sequence House onset	22	1399727
1399.861	0.0	Sequence Buffer start	61	1399861
1408.409	0.0	Sequence Buffer stop	62	1408409
1409.024	0.0	sequencesound coin	71	1409024
1409.527	0.0	cue Cat	13	1409527
1412.838	0.0	sequence Chair onset	25	1412838
1413.078	0.0	sequence Shoe onset	24	1413078
1413.312	0.0	sequence Face onset	21	1413312
1413.545	0.0	sequence Cat onset	23	1413545
1413.779	0.0	sequence House onset	22	1413779
1414.013	0.0	Sequence Buffer start	61	1414013
1422.091	0.0	Sequence Buffer stop	62	1422091
1422.758	0.0	sequencesound coin	71	1422758
1423.26	0.0	cue Face	11	1423260
1426.574	0.0	sequence Cat onset	23	1426574
1426.813	0.0	sequence House onset	22	1426813
1427.046	0.0	sequence Chair onset	25	1427046
1427.28	0.0	sequence Shoe onset	24	1427280
1427.514	0.0	sequence Face onset	21	1427514
1427.747	0.0	Sequence Buffer start	61	1427747
1435.8	0.0	Sequence Buffer stop	62	1435800
1436.526	0.0	sequencesound coin	71	1436526
1437.028	0.0	cue Cat	13	1437028
1440.341	0.0	sequence Face onset	21	1440341
1440.964	0.0	sequence Shoe onset	24	1440964
1441.582	0.0	sequence Cat onset	23	1441582
1442.2	0.0	sequence Chair onset	25	1442200
1442.817	0.0	sequence House onset	22	1442817
1443.435	0.0	Sequence Buffer start	61	1443435
1449.587	0.0	Sequence Buffer stop	62	1449587
1450.244	0.0	sequencesound coin	71	1450244
1450.748	0.0	cue Chair	15	1450748
1454.059	0.0	sequence Cat onset	23	1454059
1454.215	0.0	sequence Face onset	21	1454215
1454.382	0.0	sequence House onset	22	1454382
1454.549	0.0	sequence Shoe onset	24	1454549
1454.716	0.0	sequence Chair onset	25	1454716
1454.883	0.0	Sequence Buffer start	61	1454883
1463.269	0.0	Sequence Buffer stop	62	1463269
1464.363	0.0	sequencesound coin	71	1464363
1464.864	0.0	fixation pre 1	81	1464864
1468.672	0.0	localizer Chair distractor onset	105	1468672
1469.519	0.0	localizer sound coin	31	1469519
1471.928	0.0	localizer Chair onset	5	1471928
1475.664	0.0	localizer Shoe onset	4	1475664
1479.653	0.0	localizer Shoe distractor onset	104	1479653
1480.166	0.0	localizer sound coin	31	1480166
1482.824	0.0	localizer House onset	2	1482824
1485.511	0.0	localizer House onset	2	1485511
1488.264	0.0	localizer Shoe onset	4	1488264
1491.669	0.0	localizer Chair onset	5	1491669
1494.806	0.0	localizer Cat onset	3	1494806
1498.377	0.0	localizer Face distractor onset	101	1498377
1498.875	0.0	localizer sound coin	31	1498875
1502.332	0.0	localizer Chair onset	5	1502332
1505.973	0.0	localizer House onset	2	1505973
1509.192	0.0	localizer Cat distractor onset	103	1509192
1509.739	0.0	localizer sound coin	31	1509739
1512.296	0.0	localizer Shoe onset	4	1512296
1516.051	0.0	localizer Face onset	1	1516051
1520.357	0.0	localizer House distractor onset	102	1520357
1520.837	0.0	localizer sound coin	31	1520837
1523.427	0.0	localizer Chair onset	5	1523427
1527.449	0.0	localizer Face onset	1	1527449
1530.904	0.0	localizer Face onset	1	1530904
1533.991	0.0	localizer Cat onset	3	1533991
1536.477	0.0	localizer Cat onset	3	1536477
1539.565	0.0	localizer House onset	2	1539565
1542.053	0.0	localizer Face onset	1	1542053
1545.906	0.0	localizer Shoe onset	4	1545906
1548.66	0.0	localizer Cat onset	3	1548660
1551.377	0.0	fixation pre 2	82	1551377
1554.883	0.0	cue House	12	1554883
1558.196	0.0	sequence Shoe onset	24	1558196
1558.352	0.0	sequence Chair onset	25	1558352
1558.519	0.0	sequence Face onset	21	1558519
1558.686	0.0	sequence House onset	22	1558686
1558.853	0.0	sequence Cat onset	23	1558853
1559.02	0.0	Sequence Buffer start	61	1559020
1567.398	0.0	Sequence Buffer stop	62	1567398
1568.233	0.0	sequencesound coin	71	1568233
1568.736	0.0	cue Cat	13	1568736
1572.051	0.0	sequence Chair onset	25	1572051
1572.672	0.0	sequence Shoe onset	24	1572672
1573.289	0.0	sequence Face onset	21	1573289
1573.906	0.0	sequence House onset	22	1573906
1574.524	0.0	sequence Cat onset	23	1574524
1575.141	0.0	Sequence Buffer start	61	1575141
1581.288	0.0	Sequence Buffer stop	62	1581288
1581.984	0.0	sequencesound coin	71	1581984
1582.486	0.0	cue House	12	1582486
1585.8	0.0	sequence Face onset	21	1585800
1586.423	0.0	sequence Shoe onset	24	1586423
1587.04	0.0	sequence Cat onset	23	1587040
1587.658	0.0	sequence Chair onset	25	1587658
1588.292	0.0	sequence House onset	22	1588292
1588.91	0.0	Sequence Buffer start	61	1588910
1595.049	0.0	Sequence Buffer stop	62	1595049
1596.003	0.0	sequencesound coin	71	1596003
1596.504	0.0	cue Shoe	14	1596504
1599.822	0.0	sequence Cat onset	23	1599822
1599.991	0.0	sequence Face onset	21	1599991
1600.157	0.0	sequence House onset	22	1600157
1600.324	0.0	sequence Shoe onset	24	1600324
1600.491	0.0	sequence Chair onset	25	1600491
1600.658	0.0	Sequence Buffer start	61	1600658
1609.044	0.0	Sequence Buffer stop	62	1609044
1609.888	0.0	sequencesound coin	71	1609888
1610.39	0.0	cue Face	11	1610390
1613.703	0.0	sequence Cat onset	23	1613703
1613.942	0.0	sequence House onset	22	1613942
1614.176	0.0	sequence Chair onset	25	1614176
1614.409	0.0	sequence Shoe onset	24	1614409
1614.643	0.0	sequence Face onset	21	1614643
1614.877	0.0	Sequence Buffer start	61	1614877
1622.935	0.0	Sequence Buffer stop	62	1622935
1623.706	0.0	sequencesound coin	71	1623706
1624.209	0.0	cue House	12	1624209
1627.524	0.0	sequence Chair onset	25	1627524
1627.76	0.0	sequence Shoe onset	24	1627760
1627.994	0.0	sequence Face onset	21	1627994
1628.228	0.0	sequence Cat onset	23	1628228
1628.461	0.0	sequence House onset	22	1628461
1628.695	0.0	Sequence Buffer start	61	1628695
1636.773	0.0	Sequence Buffer stop	62	1636773
1637.458	0.0	sequencesound coin	71	1637458
1637.961	0.0	cue Chair	15	1637961
1641.273	0.0	sequence Shoe onset	24	1641273
